OrderID,ProductCategory,Supplier,Region,OrderValue,MarketingChannel,ReturnStatus,ReturnReason,OrderDate
ORDX200942,Books,Supplier B,East,98.23,Ads,Not Returned,,05-05-2024
ORDX200943,Clothing,Supplier B,North,579.83,Email,Not Returned,,22-06-2024
ORDX200944,Books,Supplier D,North,279.74,Email,Not Returned,,24-03-2024
ORDX200945,Toys,Supplier B,North,661.57,Ads,Returned,Damaged on Arrival,01-04-2024
ORDX200946,Toys,Supplier A,North,530.61,Organic,Returned,Damaged on Arrival,15-04-2024
ORDX200947,Books,Supplier B,East,263,Email,Not Returned,,11-06-2024
ORDX200948,Home & Kitchen,Supplier B,East,298,Organic,Not Returned,,10-05-2024
ORDX200949,Toys,Supplier B,North,722.08,Social Media,Returned,Product Not as Described,15-04-2024
ORDX200950,Electronics,Supplier C,West,45,Organic,Not Returned,,27-06-2024
ORDX200951,Beauty,Supplier D,South,46.61,Email,Not Returned,,11-05-2024
ORDX200952,Toys,Supplier D,West,574.51,Ads,Returned,Incorrect Item,03-03-2024
ORDX200953,Beauty,Supplier D,South,177.11,Social Media,Not Returned,,24-04-2024
ORDX200954,Toys,Supplier A,North,33.5,Social Media,Not Returned,,14-03-2024
ORDX200955,Books,Supplier B,West,387.53,Ads,Returned,Other,22-05-2024
ORDX200956,Beauty,Supplier A,East,539.19,Organic,Not Returned,,29-06-2024
ORDX200957,Books,Supplier D,North,317.33,Social Media,Not Returned,,10-06-2024
ORDX200958,Clothing,Supplier B,South,553.03,Email,Not Returned,,14-05-2024
ORDX200959,Toys,Supplier B,West,625.97,Ads,Returned,Incorrect Item,17-04-2024
ORDX200960,Books,Supplier B,South,727.99,Social Media,Not Returned,,01-05-2024
ORDX200961,Books,Supplier D,West,528.13,Organic,Returned,Late Delivery,05-03-2024
ORDX200962,Toys,Supplier C,East,495.95,Organic,Not Returned,,05-03-2024
ORDX200963,Toys,Supplier C,West,580.63,Social Media,Not Returned,,10-03-2024
ORDX200964,Home & Kitchen,Supplier C,West,727.87,Social Media,Returned,Late Delivery,11-05-2024
ORDX200965,Clothing,Supplier A,East,219.2,Ads,Not Returned,,20-03-2024
ORDX200966,Beauty,Supplier C,West,746.03,Email,Not Returned,,14-04-2024
ORDX200967,Clothing,Supplier C,South,48.98,Ads,Returned,Damaged on Arrival,04-05-2024
ORDX200968,Beauty,Supplier B,East,158.78,Organic,Returned,Product Not as Described,24-05-2024
ORDX200969,Toys,Supplier C,West,614.05,Organic,Not Returned,,25-03-2024
ORDX200970,Beauty,Supplier C,East,320.28,Organic,Returned,Wrong Size,15-04-2024
ORDX200971,Books,Supplier C,North,636.11,Email,Not Returned,,24-04-2024
ORDX200972,Toys,Supplier D,North,465.53,Social Media,Not Returned,,30-06-2024
ORDX200973,Books,Supplier C,North,76.84,Social Media,Not Returned,,28-06-2024
ORDX200974,Clothing,Supplier C,North,556.74,Organic,Returned,Incorrect Item,27-03-2024
ORDX200975,Electronics,Supplier B,North,118.28,Email,Returned,Other,04-04-2024
ORDX200976,Clothing,Supplier C,North,401.25,Organic,Returned,Product Not as Described,13-04-2024
ORDX200977,Books,Supplier B,North,300.72,Ads,Not Returned,,05-03-2024
ORDX200978,Electronics,Supplier A,East,269.2,Social Media,Returned,Incorrect Item,22-05-2024
ORDX200979,Beauty,Supplier B,North,268.31,Email,Returned,Other,10-06-2024
ORDX200980,Electronics,Supplier D,West,251.37,Organic,Not Returned,,24-05-2024
ORDX200981,Beauty,Supplier D,North,288.51,Ads,Not Returned,,30-03-2024
ORDX200982,Electronics,Supplier C,South,273.38,Email,Not Returned,,30-06-2024
ORDX200983,Electronics,Supplier D,South,634.41,Email,Returned,Wrong Size,18-05-2024
ORDX200984,Books,Supplier D,North,565.56,Social Media,Returned,Better Price Elsewhere,15-03-2024
ORDX200985,Clothing,Supplier A,West,230.5,Organic,Returned,Other,31-05-2024
ORDX200986,Books,Supplier D,South,363.2,Social Media,Returned,Other,08-04-2024
ORDX200987,Beauty,Supplier D,East,549.97,Ads,Not Returned,,04-05-2024
ORDX200988,Home & Kitchen,Supplier C,West,279.09,Email,Not Returned,,18-04-2024
ORDX200989,Books,Supplier C,East,63.83,Social Media,Not Returned,,04-03-2024
ORDX200990,Home & Kitchen,Supplier D,West,318.68,Organic,Not Returned,,14-04-2024
ORDX200991,Electronics,Supplier C,West,543.34,Email,Not Returned,,05-05-2024
ORDX200992,Home & Kitchen,Supplier C,South,497.35,Social Media,Returned,Incorrect Item,31-03-2024
ORDX200993,Clothing,Supplier C,East,164.79,Email,Returned,Late Delivery,20-06-2024
ORDX200994,Books,Supplier B,North,679.29,Ads,Not Returned,,17-03-2024
ORDX200995,Toys,Supplier D,North,530.03,Ads,Returned,Incorrect Item,08-03-2024
ORDX200996,Home & Kitchen,Supplier C,North,631.33,Organic,Not Returned,,04-06-2024
ORDX200997,Toys,Supplier A,East,241.95,Organic,Returned,Product Not as Described,03-05-2024
ORDX200998,Electronics,Supplier A,South,681.23,Email,Not Returned,,08-03-2024
ORDX200999,Books,Supplier B,North,64.7,Email,Not Returned,,07-04-2024
ORDX200000,Home & Kitchen,Supplier A,North,535.49,Organic,Returned,Incorrect Item,10-05-2024
ORDX200001,Home & Kitchen,Supplier C,West,139.72,Organic,Not Returned,,26-05-2024
ORDX200002,Electronics,Supplier C,East,303.45,Social Media,Not Returned,,16-03-2024
ORDX200003,Home & Kitchen,Supplier B,North,137.84,Organic,Not Returned,,02-04-2024
ORDX200004,Beauty,Supplier A,West,159.05,Email,Returned,Incorrect Item,25-04-2024
ORDX200005,Electronics,Supplier A,North,112.85,Email,Returned,Incorrect Item,13-06-2024
ORDX200006,Home & Kitchen,Supplier B,West,733.52,Social Media,Returned,Late Delivery,03-03-2024
ORDX200007,Electronics,Supplier C,West,226.29,Organic,Returned,Other,09-06-2024
ORDX200008,Beauty,Supplier D,West,189.2,Social Media,Returned,Product Not as Described,28-06-2024
ORDX200009,Toys,Supplier C,West,715.03,Ads,Returned,Changed Mind,16-06-2024
ORDX200010,Books,Supplier C,South,380.12,Email,Returned,Damaged on Arrival,15-05-2024
ORDX200011,Beauty,Supplier D,East,213.33,Email,Not Returned,,05-03-2024
ORDX200012,Clothing,Supplier D,East,267.92,Organic,Returned,Product Not as Described,09-04-2024
ORDX200013,Clothing,Supplier C,North,77.81,Email,Not Returned,,15-06-2024
ORDX200014,Toys,Supplier A,West,71.14,Email,Returned,Product Not as Described,30-05-2024
ORDX200015,Beauty,Supplier D,North,119.64,Email,Returned,Wrong Size,17-03-2024
ORDX200016,Electronics,Supplier B,West,32.54,Organic,Not Returned,,17-06-2024
ORDX200017,Books,Supplier A,East,483.81,Organic,Returned,Better Price Elsewhere,08-03-2024
ORDX200018,Books,Supplier A,West,332.09,Organic,Returned,Changed Mind,13-06-2024
ORDX200019,Toys,Supplier D,South,414.3,Email,Returned,Other,09-03-2024
ORDX200020,Beauty,Supplier B,South,451.48,Social Media,Returned,Product Not as Described,02-05-2024
ORDX200021,Electronics,Supplier D,West,276.77,Organic,Not Returned,,03-05-2024
ORDX200022,Home & Kitchen,Supplier A,North,581.66,Social Media,Not Returned,,25-06-2024
ORDX200023,Electronics,Supplier C,North,140.67,Email,Returned,Other,23-03-2024
ORDX200024,Home & Kitchen,Supplier A,North,78.92,Social Media,Returned,Wrong Size,20-03-2024
ORDX200025,Beauty,Supplier D,West,723.46,Ads,Returned,Incorrect Item,14-05-2024
ORDX200026,Home & Kitchen,Supplier B,East,721.26,Social Media,Not Returned,,06-06-2024
ORDX200027,Electronics,Supplier A,East,123.68,Email,Returned,Late Delivery,25-03-2024
ORDX200028,Home & Kitchen,Supplier C,South,256.72,Email,Not Returned,,06-06-2024
ORDX200029,Electronics,Supplier D,East,158.15,Email,Returned,Damaged on Arrival,11-05-2024
ORDX200030,Books,Supplier D,East,232.91,Organic,Not Returned,,24-05-2024
ORDX200031,Clothing,Supplier D,North,242.29,Email,Not Returned,,07-05-2024
ORDX200032,Electronics,Supplier A,South,165.82,Organic,Returned,Defective Item,02-06-2024
ORDX200033,Toys,Supplier C,South,480.39,Organic,Not Returned,,13-05-2024
ORDX200034,Books,Supplier C,South,373.76,Social Media,Returned,Other,12-05-2024
ORDX200035,Toys,Supplier B,South,44.82,Organic,Not Returned,,12-04-2024
ORDX200036,Clothing,Supplier A,West,231.44,Ads,Not Returned,,01-05-2024
ORDX200037,Books,Supplier B,South,383.55,Ads,Returned,Other,05-05-2024
ORDX200038,Home & Kitchen,Supplier D,West,203.69,Ads,Not Returned,,29-06-2024
ORDX200039,Books,Supplier A,East,668.38,Email,Not Returned,,09-06-2024
ORDX200040,Books,Supplier D,South,716.55,Organic,Not Returned,,11-03-2024
ORDX200041,Clothing,Supplier D,West,428.15,Ads,Not Returned,,13-03-2024
ORDX200042,Electronics,Supplier B,East,261.24,Ads,Returned,Wrong Size,06-05-2024
ORDX200043,Toys,Supplier A,South,178.33,Social Media,Not Returned,,31-05-2024
ORDX200044,Electronics,Supplier B,East,170.27,Email,Not Returned,,10-06-2024
ORDX200045,Electronics,Supplier B,South,38.43,Organic,Not Returned,,14-05-2024
ORDX200046,Books,Supplier A,South,423.26,Ads,Returned,Changed Mind,12-03-2024
ORDX200047,Toys,Supplier D,West,542.71,Ads,Returned,Product Not as Described,28-06-2024
ORDX200048,Toys,Supplier D,North,419.95,Organic,Not Returned,,06-05-2024
ORDX200049,Beauty,Supplier A,West,556.43,Ads,Not Returned,,25-06-2024
ORDX200050,Electronics,Supplier C,West,470.98,Social Media,Returned,Damaged on Arrival,26-06-2024
ORDX200051,Electronics,Supplier A,South,198.7,Ads,Not Returned,,23-05-2024
ORDX200052,Electronics,Supplier A,South,75.21,Email,Not Returned,,13-03-2024
ORDX200053,Beauty,Supplier B,North,118.19,Email,Returned,Other,01-04-2024
ORDX200054,Beauty,Supplier B,East,42.86,Organic,Not Returned,,31-03-2024
ORDX200055,Toys,Supplier B,West,198.47,Email,Not Returned,,10-04-2024
ORDX200056,Beauty,Supplier D,East,361.79,Email,Not Returned,,25-04-2024
ORDX200057,Electronics,Supplier C,South,391.59,Ads,Not Returned,,02-03-2024
ORDX200058,Beauty,Supplier B,South,227.49,Social Media,Not Returned,,28-05-2024
ORDX200059,Home & Kitchen,Supplier D,North,641.19,Organic,Not Returned,,08-03-2024
ORDX200060,Clothing,Supplier C,East,20.09,Email,Not Returned,,19-05-2024
ORDX200061,Toys,Supplier C,East,508.8,Social Media,Returned,Incorrect Item,27-05-2024
ORDX200062,Books,Supplier A,South,120.33,Email,Returned,Product Not as Described,21-06-2024
ORDX200063,Electronics,Supplier B,East,197.36,Ads,Not Returned,,29-03-2024
ORDX200064,Clothing,Supplier D,North,380.83,Ads,Not Returned,,23-06-2024
ORDX200065,Home & Kitchen,Supplier D,West,88.48,Social Media,Not Returned,,02-03-2024
ORDX200066,Electronics,Supplier B,North,344.65,Social Media,Not Returned,,16-04-2024
ORDX200067,Beauty,Supplier C,West,80.17,Ads,Returned,Better Price Elsewhere,01-03-2024
ORDX200068,Home & Kitchen,Supplier C,East,640.37,Social Media,Not Returned,,02-06-2024
ORDX200069,Clothing,Supplier C,West,619.25,Ads,Returned,Defective Item,11-04-2024
ORDX200070,Beauty,Supplier D,South,275.68,Email,Not Returned,,20-03-2024
ORDX200071,Books,Supplier B,South,503.95,Ads,Not Returned,,09-04-2024
ORDX200072,Books,Supplier A,North,599.8,Ads,Not Returned,,14-03-2024
ORDX200073,Home & Kitchen,Supplier B,West,429.97,Email,Returned,Other,10-03-2024
ORDX200074,Beauty,Supplier D,North,681.98,Organic,Not Returned,,27-03-2024
ORDX200075,Toys,Supplier A,South,343.51,Organic,Not Returned,,17-06-2024
ORDX200076,Home & Kitchen,Supplier B,East,608.73,Email,Returned,Changed Mind,10-03-2024
ORDX200077,Clothing,Supplier B,South,383.21,Ads,Not Returned,,12-03-2024
ORDX200078,Electronics,Supplier D,North,256.74,Email,Not Returned,,19-04-2024
ORDX200079,Electronics,Supplier C,East,196.71,Email,Not Returned,,07-04-2024
ORDX200080,Electronics,Supplier B,East,578.05,Organic,Not Returned,,26-03-2024
ORDX200081,Electronics,Supplier C,West,441.34,Social Media,Returned,Wrong Size,18-03-2024
ORDX200082,Clothing,Supplier D,North,676.64,Email,Returned,Defective Item,30-03-2024
ORDX200083,Books,Supplier D,West,470.27,Organic,Not Returned,,01-03-2024
ORDX200084,Books,Supplier D,West,658.81,Ads,Returned,Other,12-04-2024
ORDX200085,Beauty,Supplier A,West,706.46,Email,Returned,Changed Mind,17-03-2024
ORDX200086,Books,Supplier B,East,494.05,Organic,Not Returned,,20-04-2024
ORDX200087,Toys,Supplier B,East,674.69,Organic,Not Returned,,09-05-2024
ORDX200088,Electronics,Supplier D,North,598.4,Social Media,Returned,Incorrect Item,23-03-2024
ORDX200089,Clothing,Supplier B,East,732.56,Email,Not Returned,,09-05-2024
ORDX200090,Books,Supplier B,North,113.72,Organic,Not Returned,,13-05-2024
ORDX200091,Books,Supplier C,South,358.51,Organic,Returned,Defective Item,01-06-2024
ORDX200092,Beauty,Supplier D,North,273.58,Ads,Not Returned,,05-03-2024
ORDX200093,Electronics,Supplier B,West,328.28,Social Media,Returned,Damaged on Arrival,29-04-2024
ORDX200094,Clothing,Supplier B,East,394.07,Social Media,Returned,Defective Item,06-05-2024
ORDX200095,Books,Supplier C,South,260.48,Organic,Not Returned,,23-05-2024
ORDX200096,Electronics,Supplier B,South,464.25,Organic,Returned,Changed Mind,28-05-2024
ORDX200097,Clothing,Supplier B,East,523.77,Social Media,Returned,Wrong Size,02-06-2024
ORDX200098,Clothing,Supplier D,South,552.86,Organic,Not Returned,,30-03-2024
ORDX200099,Books,Supplier A,North,58.26,Ads,Not Returned,,14-05-2024
ORDX200100,Home & Kitchen,Supplier D,West,50.29,Email,Returned,Incorrect Item,26-06-2024
ORDX200101,Electronics,Supplier A,East,642.36,Email,Returned,Product Not as Described,02-06-2024
ORDX200102,Toys,Supplier C,West,357.75,Email,Not Returned,,24-03-2024
ORDX200103,Toys,Supplier C,North,360.9,Email,Not Returned,,11-05-2024
ORDX200104,Toys,Supplier B,West,50.65,Organic,Returned,Defective Item,05-05-2024
ORDX200105,Electronics,Supplier A,West,364.35,Organic,Not Returned,,22-03-2024
ORDX200106,Home & Kitchen,Supplier D,North,655.13,Email,Not Returned,,30-03-2024
ORDX200107,Toys,Supplier B,South,104.73,Email,Not Returned,,08-06-2024
ORDX200108,Clothing,Supplier A,West,462.78,Email,Not Returned,,13-05-2024
ORDX200109,Beauty,Supplier A,South,553.61,Ads,Not Returned,,13-06-2024
ORDX200110,Books,Supplier A,West,567.1,Organic,Not Returned,,23-03-2024
ORDX200111,Clothing,Supplier D,East,533.49,Ads,Returned,Damaged on Arrival,19-05-2024
ORDX200112,Toys,Supplier C,North,219.97,Email,Returned,Changed Mind,28-03-2024
ORDX200113,Beauty,Supplier A,East,349.77,Email,Not Returned,,18-03-2024
ORDX200114,Electronics,Supplier B,West,321.44,Ads,Not Returned,,22-05-2024
ORDX200115,Home & Kitchen,Supplier C,North,716.6,Social Media,Not Returned,,07-03-2024
ORDX200116,Electronics,Supplier C,South,668.1,Email,Returned,Wrong Size,16-03-2024
ORDX200117,Clothing,Supplier A,West,34.6,Organic,Not Returned,,28-04-2024
ORDX200118,Clothing,Supplier C,East,512.96,Ads,Returned,Changed Mind,09-05-2024
ORDX200119,Clothing,Supplier A,South,488.85,Ads,Not Returned,,23-03-2024
ORDX200120,Toys,Supplier D,South,734.62,Ads,Returned,Better Price Elsewhere,09-05-2024
ORDX200121,Electronics,Supplier C,South,17.61,Email,Returned,Product Not as Described,07-06-2024
ORDX200122,Books,Supplier C,North,439.42,Ads,Not Returned,,30-06-2024
ORDX200123,Books,Supplier D,North,602.71,Email,Not Returned,,05-03-2024
ORDX200124,Beauty,Supplier C,East,291.48,Ads,Not Returned,,06-04-2024
ORDX200125,Electronics,Supplier B,North,116.34,Organic,Returned,Late Delivery,22-03-2024
ORDX200126,Electronics,Supplier A,West,83.06,Ads,Returned,Other,04-03-2024
ORDX200127,Home & Kitchen,Supplier C,North,299.62,Email,Not Returned,,30-06-2024
ORDX200128,Clothing,Supplier D,North,358.44,Ads,Not Returned,,01-05-2024
ORDX200129,Toys,Supplier D,South,362.63,Email,Returned,Damaged on Arrival,18-06-2024
ORDX200130,Home & Kitchen,Supplier D,North,356.85,Email,Not Returned,,27-06-2024
ORDX200131,Beauty,Supplier C,East,663.92,Organic,Not Returned,,19-05-2024
ORDX200132,Beauty,Supplier C,North,177.67,Ads,Not Returned,,12-05-2024
ORDX200133,Beauty,Supplier A,South,139.1,Organic,Returned,Better Price Elsewhere,03-03-2024
ORDX200134,Electronics,Supplier B,West,446.83,Ads,Not Returned,,10-05-2024
ORDX200135,Clothing,Supplier C,North,16.25,Email,Returned,Other,14-03-2024
ORDX200136,Books,Supplier B,North,441.42,Social Media,Not Returned,,11-06-2024
ORDX200137,Beauty,Supplier C,South,420.6,Social Media,Returned,Changed Mind,01-06-2024
ORDX200138,Home & Kitchen,Supplier B,North,629.35,Email,Not Returned,,28-05-2024
ORDX200139,Electronics,Supplier C,East,498.59,Social Media,Not Returned,,25-05-2024
ORDX200140,Home & Kitchen,Supplier A,West,683.59,Ads,Returned,Defective Item,07-05-2024
ORDX200141,Beauty,Supplier B,East,73.41,Ads,Returned,Damaged on Arrival,09-05-2024
ORDX200142,Clothing,Supplier D,North,565.81,Email,Returned,Other,19-05-2024
ORDX200143,Electronics,Supplier C,South,604.6,Organic,Returned,Other,26-04-2024
ORDX200144,Toys,Supplier D,South,474.14,Email,Not Returned,,16-03-2024
ORDX200145,Electronics,Supplier D,East,656.86,Ads,Not Returned,,08-03-2024
ORDX200146,Beauty,Supplier B,West,221.63,Email,Returned,Defective Item,31-03-2024
ORDX200147,Clothing,Supplier B,East,275.65,Ads,Returned,Damaged on Arrival,17-06-2024
ORDX200148,Beauty,Supplier B,South,210.29,Social Media,Not Returned,,20-04-2024
ORDX200149,Toys,Supplier A,North,369.27,Email,Not Returned,,24-03-2024
ORDX200150,Toys,Supplier C,South,103.9,Email,Returned,Better Price Elsewhere,23-03-2024
ORDX200151,Beauty,Supplier C,North,169.27,Ads,Not Returned,,15-06-2024
ORDX200152,Clothing,Supplier A,East,451.55,Email,Not Returned,,08-04-2024
ORDX200153,Clothing,Supplier B,East,555.38,Social Media,Not Returned,,14-03-2024
ORDX200154,Electronics,Supplier B,North,147.19,Ads,Not Returned,,08-06-2024
ORDX200155,Toys,Supplier A,North,411.15,Email,Returned,Late Delivery,02-06-2024
ORDX200156,Electronics,Supplier D,East,434.3,Ads,Returned,Damaged on Arrival,04-04-2024
ORDX200157,Electronics,Supplier B,South,713.18,Email,Not Returned,,24-05-2024
ORDX200158,Beauty,Supplier C,East,256.63,Organic,Returned,Wrong Size,07-03-2024
ORDX200159,Clothing,Supplier A,North,203.35,Email,Not Returned,,02-04-2024
ORDX200160,Clothing,Supplier B,West,77.24,Social Media,Returned,Better Price Elsewhere,23-03-2024
ORDX200161,Clothing,Supplier A,North,520.1,Social Media,Returned,Wrong Size,25-04-2024
ORDX200162,Clothing,Supplier B,West,58.99,Email,Not Returned,,06-06-2024
ORDX200163,Home & Kitchen,Supplier A,South,241.36,Email,Not Returned,,16-04-2024
ORDX200164,Clothing,Supplier D,North,50.33,Email,Returned,Incorrect Item,02-03-2024
ORDX200165,Clothing,Supplier D,East,591.61,Ads,Returned,Changed Mind,28-04-2024
ORDX200166,Electronics,Supplier B,East,611.85,Organic,Not Returned,,28-06-2024
ORDX200167,Beauty,Supplier B,West,368.55,Email,Returned,Defective Item,01-04-2024
ORDX200168,Beauty,Supplier A,North,609.94,Email,Not Returned,,27-05-2024
ORDX200169,Clothing,Supplier B,East,355.26,Organic,Not Returned,,28-05-2024
ORDX200170,Toys,Supplier A,North,215.35,Ads,Not Returned,,13-05-2024
ORDX200171,Books,Supplier A,East,171.23,Ads,Returned,Late Delivery,09-04-2024
ORDX200172,Clothing,Supplier A,North,83.69,Ads,Returned,Wrong Size,20-04-2024
ORDX200173,Books,Supplier C,South,221.27,Organic,Not Returned,,07-04-2024
ORDX200174,Books,Supplier D,East,646.46,Email,Not Returned,,16-06-2024
ORDX200175,Home & Kitchen,Supplier C,South,668.83,Social Media,Returned,Other,14-06-2024
ORDX200176,Books,Supplier A,West,59.21,Ads,Returned,Wrong Size,07-04-2024
ORDX200177,Clothing,Supplier A,West,580.44,Organic,Returned,Wrong Size,14-05-2024
ORDX200178,Beauty,Supplier B,West,238.28,Ads,Not Returned,,13-03-2024
ORDX200179,Beauty,Supplier D,East,624.72,Social Media,Returned,Other,14-04-2024
ORDX200180,Clothing,Supplier C,West,716.3,Email,Returned,Damaged on Arrival,04-03-2024
