OrderID,ProductCategory,Supplier,Region,OrderValue,MarketingChannel,ReturnStatus,ReturnReason,OrderDate,is_returned,return_probability
ORDX200199,Electronics,Supplier D,West,587.54,Organic,Not Returned,,23-09-2024,0,0.440473779
ORDX200200,Clothing,Supplier D,East,368.62,Organic,Returned,Changed Mind,15-10-2024,1,0.42060381
ORDX200203,Electronics,Supplier C,East,639.66,Social Media,Not Returned,,27-07-2024,0,0.430798661
ORDX200207,Beauty,Supplier B,South,643.72,Organic,Not Returned,,12-05-2024,0,0.411529442
ORDX200209,Beauty,Supplier B,West,304.8,Email,Returned,Changed Mind,02-05-2024,1,0.416878448
ORDX200212,Electronics,Supplier C,South,219.55,Ads,Not Returned,,06-10-2024,0,0.412112208
ORDX200214,Electronics,Supplier C,South,387.69,Email,Not Returned,,03-11-2024,0,0.442699603
ORDX200215,Beauty,Supplier A,South,644.45,Ads,Returned,Other,01-10-2024,1,0.466199533
ORDX200216,Beauty,Supplier D,West,616.07,Organic,Returned,Changed Mind,24-03-2024,1,0.458269121
ORDX200217,Books,Supplier C,West,318.48,Organic,Not Returned,,05-05-2024,0,0.417639986
ORDX200218,Clothing,Supplier C,South,442.22,Organic,Returned,Damaged on Arrival,14-08-2024,1,0.427761631
ORDX200221,Books,Supplier D,South,81.71,Ads,Not Returned,,27-06-2024,0,0.412287995
ORDX200224,Beauty,Supplier D,North,618.55,Email,Not Returned,,06-03-2024,0,0.445332101
ORDX200227,Clothing,Supplier C,West,725.99,Organic,Not Returned,,16-08-2024,0,0.451174769
ORDX200228,Clothing,Supplier C,South,390.02,Ads,Returned,Changed Mind,07-11-2024,1,0.431754593
ORDX200229,Books,Supplier C,South,183.06,Ads,Not Returned,,01-03-2024,0,0.412644682
ORDX200231,Clothing,Supplier C,West,439.13,Ads,Returned,Damaged on Arrival,15-05-2024,1,0.438383103
ORDX200232,Electronics,Supplier A,South,88.23,Organic,Not Returned,,25-11-2024,0,0.40325893
ORDX200233,Clothing,Supplier A,North,598.12,Social Media,Not Returned,,16-07-2024,0,0.416121609
ORDX200234,Clothing,Supplier A,West,238.66,Organic,Not Returned,,20-05-2024,0,0.424468274
ORDX200240,Beauty,Supplier C,West,653.07,Organic,Returned,Better Price Elsewhere,27-03-2024,1,0.454001848
ORDX200243,Home & Kitchen,Supplier A,West,687.15,Ads,Not Returned,,16-11-2024,0,0.40092984
ORDX200244,Beauty,Supplier A,East,313.45,Email,Returned,Other,16-03-2024,1,0.45236722
ORDX200245,Beauty,Supplier A,East,131.57,Social Media,Returned,Better Price Elsewhere,16-11-2024,1,0.418361869
ORDX200246,Electronics,Supplier A,West,63.13,Social Media,Not Returned,,28-05-2024,0,0.409893645
ORDX200247,Clothing,Supplier A,North,132.63,Email,Not Returned,,14-07-2024,0,0.404155103
ORDX200249,Books,Supplier A,East,438.89,Email,Returned,Product Not as Described,27-07-2024,1,0.44878741
ORDX200252,Beauty,Supplier C,West,744.12,Email,Not Returned,,29-10-2024,0,0.487398653
ORDX200253,Electronics,Supplier A,East,282.62,Email,Returned,Incorrect Item,05-03-2024,1,0.434453196
ORDX200255,Toys,Supplier A,East,650.74,Organic,Returned,Late Delivery,27-05-2024,1,0.409410513
ORDX200256,Books,Supplier B,West,583.28,Email,Returned,Better Price Elsewhere,19-11-2024,1,0.424176503
ORDX200257,Beauty,Supplier A,West,286.87,Ads,Returned,Wrong Size,21-03-2024,1,0.443627017
ORDX200258,Toys,Supplier D,West,306.74,Ads,Not Returned,,03-11-2024,0,0.403446094
ORDX200259,Beauty,Supplier A,East,47.57,Social Media,Not Returned,,20-10-2024,0,0.412442499
ORDX200260,Books,Supplier A,South,78.52,Organic,Not Returned,,11-08-2024,0,0.40566007
ORDX200264,Toys,Supplier A,West,744.84,Organic,Returned,Changed Mind,16-06-2024,1,0.427883512
ORDX200266,Beauty,Supplier C,West,174.74,Ads,Not Returned,,09-09-2024,0,0.427544247
ORDX200268,Clothing,Supplier C,East,701.5,Email,Returned,Changed Mind,15-07-2024,1,0.464072083
ORDX200269,Beauty,Supplier A,North,307.04,Ads,Not Returned,,24-04-2024,0,0.405829129
ORDX200270,Beauty,Supplier C,South,179.5,Ads,Returned,Changed Mind,23-04-2024,1,0.424771828
ORDX200271,Beauty,Supplier D,West,278.18,Organic,Not Returned,,30-05-2024,0,0.43404568
ORDX200273,Beauty,Supplier A,North,260.96,Email,Returned,Better Price Elsewhere,22-05-2024,1,0.421072837
ORDX200275,Beauty,Supplier B,West,483.24,Organic,Returned,Damaged on Arrival,08-12-2024,1,0.403356961
ORDX200277,Clothing,Supplier C,East,55.84,Email,Not Returned,,11-09-2024,0,0.417919215
ORDX200278,Books,Supplier C,West,42.12,Social Media,Returned,Other,11-03-2024,1,0.403572872
ORDX200280,Books,Supplier C,South,59.8,Email,Not Returned,,04-10-2024,0,0.422486163
ORDX200281,Beauty,Supplier A,South,504.87,Email,Not Returned,,08-06-2024,0,0.475101395
ORDX200282,Beauty,Supplier D,North,155.48,Email,Not Returned,,16-09-2024,0,0.412430807
ORDX200286,Toys,Supplier A,West,683.42,Ads,Returned,Damaged on Arrival,27-03-2024,1,0.431220412
ORDX200289,Books,Supplier D,South,32.41,Organic,Not Returned,,10-05-2024,0,0.401249326
ORDX200290,Clothing,Supplier D,South,91.88,Ads,Returned,Late Delivery,05-10-2024,1,0.417444336
ORDX200294,Books,Supplier A,East,680.39,Social Media,Not Returned,,12-06-2024,0,0.444948225
ORDX200295,Beauty,Supplier B,West,718.71,Social Media,Returned,Late Delivery,11-04-2024,1,0.425288048
ORDX200298,Toys,Supplier C,South,562.73,Ads,Returned,Damaged on Arrival,19-10-2024,1,0.41156517
ORDX200300,Beauty,Supplier D,East,605.04,Ads,Returned,Incorrect Item,23-03-2024,1,0.453217988
ORDX200302,Clothing,Supplier A,North,519.99,Social Media,Not Returned,,24-11-2024,0,0.410623759
ORDX200303,Beauty,Supplier C,East,385.47,Email,Returned,Other,16-10-2024,1,0.449399839
ORDX200304,Clothing,Supplier D,East,119.92,Social Media,Not Returned,,30-10-2024,0,0.408444468
ORDX200307,Books,Supplier A,North,552.55,Organic,Returned,Late Delivery,10-11-2024,1,0.403165208
ORDX200313,Electronics,Supplier A,West,577.15,Social Media,Not Returned,,27-05-2024,0,0.446395848
ORDX200314,Toys,Supplier C,South,239.7,Email,Returned,Damaged on Arrival,26-03-2024,1,0.407332953
ORDX200315,Books,Supplier A,East,656.64,Organic,Not Returned,,03-11-2024,0,0.437808691
ORDX200316,Electronics,Supplier C,South,21.16,Email,Not Returned,,12-10-2024,0,0.416641753
ORDX200319,Books,Supplier A,South,19.4,Organic,Returned,Late Delivery,15-11-2024,1,0.401530596
ORDX200320,Books,Supplier A,East,430.18,Social Media,Returned,Better Price Elsewhere,21-09-2024,1,0.427095635
ORDX200321,Electronics,Supplier C,East,506.24,Organic,Returned,Incorrect Item,21-12-2024,1,0.415961367
ORDX200322,Clothing,Supplier D,South,128.89,Ads,Not Returned,,04-07-2024,0,0.420058375
ORDX200327,Books,Supplier A,North,269.79,Email,Not Returned,,21-10-2024,0,0.409345913
ORDX200331,Electronics,Supplier D,North,736.43,Social Media,Returned,Other,14-05-2024,1,0.417121315
ORDX200332,Beauty,Supplier A,West,301.76,Social Media,Not Returned,,02-07-2024,0,0.442379553
ORDX200334,Books,Supplier D,West,352.96,Organic,Returned,Incorrect Item,17-11-2024,1,0.426896438
ORDX200337,Books,Supplier C,East,680.62,Email,Returned,Late Delivery,13-09-2024,1,0.458021786
ORDX200338,Toys,Supplier A,West,675.03,Social Media,Not Returned,,23-04-2024,0,0.428325901
ORDX200343,Beauty,Supplier A,East,463.24,Organic,Returned,Changed Mind,08-04-2024,1,0.436514355
ORDX200344,Electronics,Supplier C,North,307.45,Email,Returned,Better Price Elsewhere,07-06-2024,1,0.40097308
ORDX200345,Electronics,Supplier B,West,372.31,Email,Returned,Better Price Elsewhere,01-11-2024,1,0.406209319
ORDX200348,Clothing,Supplier C,South,608.8,Organic,Not Returned,,12-06-2024,0,0.439633307
ORDX200349,Books,Supplier D,East,629.43,Social Media,Not Returned,,19-06-2024,0,0.440080031
ORDX200350,Clothing,Supplier B,West,649.04,Email,Not Returned,,22-06-2024,0,0.433329713
ORDX200351,Books,Supplier D,South,741.24,Ads,Not Returned,,28-12-2024,0,0.459308016
ORDX200353,Beauty,Supplier C,North,336.9,Email,Not Returned,,16-03-2024,0,0.418430779
ORDX200354,Beauty,Supplier B,East,541.94,Email,Returned,Wrong Size,17-12-2024,1,0.421799396
ORDX200358,Books,Supplier C,East,640.72,Email,Not Returned,,11-10-2024,0,0.455149015
ORDX200360,Beauty,Supplier D,South,233.2,Ads,Not Returned,,09-08-2024,0,0.435439129
ORDX200365,Books,Supplier A,North,626.36,Ads,Not Returned,,06-04-2024,0,0.415946944
ORDX200366,Electronics,Supplier A,East,599.27,Ads,Not Returned,,24-04-2024,0,0.438302737
ORDX200368,Beauty,Supplier D,West,144.8,Organic,Not Returned,,06-07-2024,0,0.424563193
ORDX200372,Beauty,Supplier C,North,339.49,Ads,Not Returned,,09-12-2024,0,0.400183017
ORDX200373,Books,Supplier D,West,69.02,Organic,Not Returned,,07-10-2024,0,0.406869892
ORDX200375,Electronics,Supplier D,West,359.99,Social Media,Returned,Late Delivery,01-09-2024,1,0.429667847
ORDX200377,Beauty,Supplier C,South,169.55,Ads,Not Returned,,16-10-2024,0,0.424066485
ORDX200379,Beauty,Supplier C,East,689.15,Ads,Not Returned,,12-11-2024,0,0.452343126
ORDX200380,Clothing,Supplier D,East,274.02,Ads,Not Returned,,14-10-2024,0,0.421576375
ORDX200382,Electronics,Supplier A,East,237.96,Social Media,Not Returned,,18-12-2024,0,0.410408577
ORDX200383,Books,Supplier D,West,96.76,Email,Not Returned,,25-12-2024,0,0.435070288
ORDX200387,Electronics,Supplier D,South,396.33,Ads,Returned,Product Not as Described,15-10-2024,1,0.431433979
ORDX200389,Beauty,Supplier D,South,83.88,Organic,Not Returned,,13-05-2024,0,0.417154635
ORDX200390,Books,Supplier D,West,699.3,Organic,Not Returned,,18-06-2024,0,0.451646078
ORDX200395,Clothing,Supplier A,West,418.1,Organic,Returned,Defective Item,14-10-2024,1,0.43723627
ORDX200396,Clothing,Supplier C,East,479.18,Organic,Returned,Changed Mind,27-10-2024,1,0.421614133
ORDX200397,Beauty,Supplier D,North,288.33,Email,Returned,Late Delivery,08-10-2024,1,0.421803457
ORDX200398,Clothing,Supplier A,North,746.02,Social Media,Not Returned,,08-05-2024,0,0.426585332
ORDX200403,Electronics,Supplier B,South,687.44,Ads,Returned,Incorrect Item,12-12-2024,1,0.406810616
ORDX200404,Electronics,Supplier C,West,730.77,Ads,Not Returned,,28-08-2024,0,0.451608589
ORDX200406,Beauty,Supplier C,East,78.79,Social Media,Not Returned,,05-05-2024,0,0.40668124
ORDX200408,Books,Supplier A,South,264.79,Ads,Not Returned,,26-04-2024,0,0.426427547
ORDX200410,Books,Supplier C,South,600.93,Social Media,Not Returned,,13-10-2024,0,0.440000613
ORDX200411,Books,Supplier C,West,542.32,Organic,Returned,Changed Mind,26-07-2024,1,0.433517536
ORDX200413,Books,Supplier D,East,294.37,Ads,Returned,Damaged on Arrival,15-06-2024,1,0.418559285
ORDX200414,Clothing,Supplier D,West,365.36,Email,Returned,Better Price Elsewhere,19-07-2024,1,0.458853354
ORDX200417,Beauty,Supplier A,West,215.64,Organic,Not Returned,,26-08-2024,0,0.430805406
ORDX200419,Clothing,Supplier D,West,367.97,Email,Returned,Incorrect Item,30-08-2024,1,0.459041424
ORDX200420,Clothing,Supplier A,West,715.55,Ads,Returned,Defective Item,11-09-2024,1,0.466393441
ORDX200421,Electronics,Supplier D,South,153.98,Social Media,Returned,Late Delivery,12-06-2024,1,0.411999449
ORDX200422,Books,Supplier A,East,601.31,Social Media,Not Returned,,09-06-2024,0,0.4392882
ORDX200423,Books,Supplier D,South,46.63,Ads,Not Returned,,07-06-2024,0,0.409823604
ORDX200424,Toys,Supplier D,West,684.48,Organic,Not Returned,,26-09-2024,0,0.422394068
ORDX200425,Books,Supplier A,North,235.28,Email,Not Returned,,11-04-2024,0,0.406926852
ORDX200426,Clothing,Supplier D,East,190.8,Organic,Returned,Defective Item,09-10-2024,1,0.408082957
ORDX200428,Books,Supplier D,West,386.08,Organic,Returned,Changed Mind,08-08-2024,1,0.429249449
ORDX200429,Clothing,Supplier A,West,84.91,Ads,Returned,Other,25-11-2024,1,0.42125297
ORDX200430,Clothing,Supplier A,East,57.25,Email,Not Returned,,04-03-2024,0,0.426039737
ORDX200431,Beauty,Supplier D,East,120.14,Ads,Not Returned,,14-06-2024,0,0.418632888
ORDX200435,Clothing,Supplier C,West,68.36,Email,Not Returned,,24-03-2024,0,0.430678541
ORDX200438,Toys,Supplier D,West,321.44,Ads,Not Returned,,13-07-2024,0,0.40447318
ORDX200443,Beauty,Supplier D,South,374.8,Organic,Not Returned,,30-08-2024,0,0.437812645
ORDX200444,Beauty,Supplier C,West,550.93,Organic,Not Returned,,26-12-2024,0,0.446665207
ORDX200446,Toys,Supplier A,South,328.27,Email,Returned,Late Delivery,28-08-2024,1,0.421549514
ORDX200448,Beauty,Supplier A,South,520.95,Email,Returned,Product Not as Described,31-08-2024,1,0.476265182
ORDX200449,Electronics,Supplier A,East,480.68,Organic,Not Returned,,20-09-2024,0,0.42216125
ORDX200450,Books,Supplier C,West,134.24,Organic,Not Returned,,23-09-2024,0,0.404696762
ORDX200455,Clothing,Supplier B,South,695.42,Social Media,Not Returned,,22-08-2024,0,0.412618706
ORDX200456,Books,Supplier A,North,733.66,Ads,Not Returned,,04-06-2024,0,0.423530431
ORDX200459,Beauty,Supplier A,South,689.49,Social Media,Returned,Late Delivery,13-04-2024,1,0.467118813
ORDX200460,Clothing,Supplier A,East,442.12,Email,Not Returned,,26-08-2024,0,0.453548397
ORDX200461,Clothing,Supplier D,West,611.48,Organic,Returned,Defective Item,24-07-2024,1,0.449865047
ORDX200462,Clothing,Supplier D,South,402.94,Email,Returned,Changed Mind,30-04-2024,1,0.458403188
ORDX200467,Beauty,Supplier C,West,178.73,Organic,Not Returned,,26-09-2024,0,0.420149181
ORDX200469,Books,Supplier D,West,577.33,Email,Returned,Other,22-11-2024,1,0.469602741
ORDX200470,Beauty,Supplier D,East,194.87,Email,Not Returned,,30-08-2024,0,0.442636973
ORDX200472,Clothing,Supplier A,West,199.19,Email,Returned,Damaged on Arrival,14-04-2024,1,0.44812883
ORDX200473,Beauty,Supplier B,South,427.25,Ads,Not Returned,,17-10-2024,0,0.403952845
ORDX200475,Books,Supplier D,East,598.59,Ads,Returned,Late Delivery,19-09-2024,1,0.440185273
ORDX200478,Clothing,Supplier C,South,90.27,Email,Not Returned,,24-09-2024,0,0.429119726
ORDX200484,Clothing,Supplier D,East,432.48,Organic,Returned,Defective Item,14-04-2024,1,0.425126333
ORDX200487,Electronics,Supplier A,West,534.12,Email,Not Returned,,26-10-2024,0,0.464530076
ORDX200490,Toys,Supplier C,South,715.67,Organic,Returned,Product Not as Described,19-10-2024,1,0.414702469
ORDX200492,Beauty,Supplier C,East,701.23,Ads,Not Returned,,29-09-2024,0,0.45321167
ORDX200495,Toys,Supplier D,South,556.43,Email,Not Returned,,25-04-2024,0,0.436555613
ORDX200498,Clothing,Supplier A,West,552.36,Ads,Not Returned,,08-12-2024,0,0.454628993
ORDX200501,Beauty,Supplier A,East,270.57,Email,Not Returned,,18-07-2024,0,0.449286527
ORDX200502,Beauty,Supplier B,West,659.75,Email,Not Returned,,13-12-2024,0,0.442110874
ORDX200504,Books,Supplier C,West,587.32,Ads,Not Returned,,02-05-2024,0,0.444476354
ORDX200505,Books,Supplier D,East,130.17,Social Media,Not Returned,,19-03-2024,0,0.404749158
ORDX200506,Beauty,Supplier C,North,316.34,Email,Returned,Late Delivery,14-12-2024,1,0.416979631
ORDX200511,Clothing,Supplier D,South,69.45,Social Media,Not Returned,,03-11-2024,0,0.41358642
ORDX200512,Toys,Supplier D,West,475.24,Email,Returned,Late Delivery,10-12-2024,1,0.433890633
ORDX200513,Clothing,Supplier D,South,717.33,Email,Returned,Incorrect Item,14-06-2024,1,0.481123669
ORDX200514,Books,Supplier A,North,628.53,Organic,Not Returned,,25-05-2024,0,0.408481674
ORDX200517,Electronics,Supplier A,North,685.13,Social Media,Returned,Other,01-05-2024,1,0.414706455
ORDX200518,Clothing,Supplier C,South,169.23,Organic,Returned,Defective Item,06-05-2024,1,0.408490923
ORDX200520,Books,Supplier D,North,600.48,Email,Returned,Better Price Elsewhere,12-11-2024,1,0.431519478
ORDX200522,Books,Supplier D,South,296.23,Email,Returned,Damaged on Arrival,19-08-2024,1,0.446201902
ORDX200525,Books,Supplier D,East,455.17,Email,Returned,Other,20-03-2024,1,0.448732566
ORDX200526,Books,Supplier D,South,625.38,Organic,Returned,Wrong Size,03-12-2024,1,0.443198551
ORDX200527,Clothing,Supplier A,North,612.24,Social Media,Not Returned,,28-03-2024,0,0.417117477
ORDX200530,Electronics,Supplier D,South,530.12,Ads,Returned,Product Not as Described,26-06-2024,1,0.44098166
ORDX200531,Toys,Supplier C,South,520.14,Organic,Not Returned,,27-06-2024,0,0.401000278
ORDX200537,Toys,Supplier D,West,708.63,Organic,Not Returned,,30-06-2024,0,0.424104781
ORDX200538,Beauty,Supplier C,East,315.84,Social Media,Returned,Wrong Size,16-08-2024,1,0.423379944
ORDX200539,Beauty,Supplier D,South,345.8,Email,Not Returned,,15-04-2024,0,0.462375598
ORDX200540,Beauty,Supplier A,East,268.12,Organic,Returned,Better Price Elsewhere,02-11-2024,1,0.422640878
ORDX200545,Toys,Supplier A,West,552.73,Ads,Not Returned,,05-11-2024,0,0.421944033
